plateifu gini m20 C A S morph_flag
8615-6102 0.34273648789218025 -0.7219014707523795 1.3801614766767485 0.48874380463327705 0.19115366955971044 0.0
8616-1901 0.2733364301494775 -0.685025718493536 1.2737095877348603 0.29420841907610507 0.136681208498198 0.0
8616-3703 0.35630835112731357 -0.9594414404374806 1.6513829049995357 0.37163295814336444 0.16214937221626022 0.0
8616-3704 0.4898023695014595 -0.9089748536964352 2.460182508657163 0.5027950080571132 0.23392188275568018 0.0
8616-9101 0.6124378246520713 -0.6928348757530229 1.6969600046535063 0.6854900979183858 0.3679501450217913 0.0
8616-9102 0.43777433609466776 -0.6412150117157641 1.3095766827431277 0.6911740454578617 0.2566392543243352 0.0
8618-12702 0.5212430078927809 -0.6687570944882535 1.2157174796562116 0.7997799528488604 0.3514178332139152 0.0
8618-12704 0.45896201570015804 -0.5994739672534959 1.9228597177034812 0.7214856008589912 0.3076728137509289 1.0
8618-3704 0.4715503095978354 -1.6702615553693212 2.396668930990346 0.25435329195623013 0.09808832475686997 0.0
8623-12701 0.5809072507685131 -1.2979268543152778 1.9681805499571032 0.95897838479854 0.3229058912781751 0.0
8623-9101 0.4048843016060483 -1.014813467513837 1.7850641461360164 0.7224594658792916 0.2576183386601663 0.0
8626-12703 0.45008756201671024 -0.637115612300562 1.381532858517935 0.5578650657426019 0.31291953676773554 0.0
8626-12704 0.8443106936301811 -0.6775372009663082 1.4545648276949001 1.1253119831899492 0.7177643363991855 1.0
8626-9101 0.4264399546567764 -0.6340411466698292 1.3244240488353185 0.6711611935679271 0.2045133452262128 0.0
8655-3701 0.47328733481106305 -1.757988627439714 2.7078829670855216 0.35934588311869126 0.18564029719648692 0.0
8655-6101 0.6554958442943494 -1.154463577256458 3.1677700743802606 0.7816077000127098 0.4161420463321414 0.0
8655-6102 0.42244084524709347 -0.6573233054142366 1.284101642125632 0.6863170719907059 0.26298484092064434 0.0
8655-9102 0.49919986986137205 -0.9665619948466777 2.4659010651905193 0.6354803539283952 0.3093695723333054 1.0
8711-12703 0.8507800701809146 -1.8174854958596676 0.9802346994147221 0.5980507578178769 0.9467936864928359 1.0
8711-3701 0.47451481164628534 -1.4683992147350693 2.613430217641973 0.6572736798798431 0.09811988982168705 0.0
8711-6103 0.35959120273414386 -0.7997083029131257 1.6727265054656595 0.5369355844304915 0.19113433554481646 0.0
8711-9102 0.7764242398929958 -0.5021306776119292 2.555808896917193 1.1219849806574202 0.8185292808227304 1.0
8712-12702 0.3527521070439815 -0.7367169249717452 1.7710370788715157 0.5727195524634684 0.24503986304112665 0.0
8712-6101 0.2911965566728384 -0.8049319818651772 1.3923805473928605 0.360164165538104 0.11723559848953778 0.0
8712-6102 0.3188672501723237 -0.7864992302981457 1.3995256536993033 0.5136120418448659 0.14484691177680767 0.0
8713-12701 0.3537447794105224 -0.6553478028672636 1.3985348712914378 0.65198521130218 0.3048992742031027 0.0
8713-12702 0.7257585972234125 -0.6327805721217654 1.8373510938080284 1.1698340358066455 0.48687822232670724 1.0
8713-1902 0.37627856524437936 -1.2943255847861213 2.044537032839901 0.44023924287401706 0.015332319547849952 0.0
8713-3704 0.6739813485836866 -0.4676656256038209 1.3597539870075996 1.0709183270484524 0.666402921717578 1.0
8713-6102 0.3676090225853298 -0.6921805208618769 1.2267775021205287 0.5316753220308494 0.18445841971797133 0.0
8713-6104 0.36351295281058665 -0.5968558094396861 1.1731155367552426 0.595686909530985 0.27309408156987464 0.0
8713-9102 0.46159879132609377 -0.6602553900697892 1.1657021321459378 0.5885904537284979 0.27230005062151696 0.0
8714-12702 0.3858575545824876 -0.7829869560438979 1.310920310538377 0.5223202448049312 0.24963330288163887 0.0
8714-12703 0.38200750916547643 -0.7540998271261616 1.2782271699455174 0.6890133462075647 0.26521471562747445 0.0
8714-6104 0.5481023075284038 -0.6912984916375575 1.268939793554068 0.6984141102822518 0.13773009598176075 0.0
8715-12704 0.6650952804451672 -1.009579835220881 0.8310378723337133 1.157868718247706 0.3046152307657626 0.0
8715-1902 0.26245862993197594 -0.7472395666477976 1.4860859902253212 0.32132678317552243 0.123589898173614 0.0
8715-3702 0.5857614014841593 -1.5225724078669152 2.789212006984531 0.3329409985076462 0.2142848383519348 0.0
8715-9101 0.5158828443730894 -0.7437292254307125 1.2247223558404872 0.6824845526789641 0.22964804183069923 0.0
8715-9102 0.4679399612618664 -0.7414149887595851 1.5858926257118855 0.7269552132128095 0.22170670010941326 0.0
8716-12701 0.6208005806553213 -0.5802721218857377 1.2671254386785782 1.103477103554533 0.6431043455431513 0.0
8716-12702 0.766950825930362 -0.9243864465220355 4.0656207943497 1.0544846218027577 0.5686223126940341 1.0
8716-12703 0.41156527032685936 -0.6804975000299432 1.4551102728681213 0.6283521385764494 0.32995485773608585 0.0
8716-12705 0.6401376896741178 -0.9066474355571817 1.1423611481564184 1.1245661802034994 0.41398657290470114 0.0
8716-1901 0.6229835838436865 -0.6454061497674031 2.306188574194797 -0.48931204228738223 -0.6950458870821054 1.0
8716-3701 0.3527839696947561 -0.7437208141060445 1.2561127637734926 0.47789901178755295 0.18019951342283574 0.0
8716-6101 0.6906473098155305 -1.6849679520082401 2.3791973015812466 0.3263229551832079 0.16578513843602855 1.0
8716-9102 0.40147502276385066 -0.8544351278491713 1.3518959727366235 0.7308365435465998 0.2344643508385967 0.0
8717-3703 0.49111999102003656 -1.452945236341201 2.418785286612593 0.30970559306964596 0.0924718173319015 0.0
8717-3704 0.3324351035804696 -0.6094074885648814 1.730648913175313 0.5410576466537583 0.20931265607343938 0.0
8717-9101 0.4539771489525295 -0.6565231038748585 1.047551233639823 0.6598243563674451 0.2489003215895321 0.0
8718-12703 0.5028616069913752 -0.9685879719714772 1.8550385918108883 0.7292771640682278 0.2503570281914645 0.0
8718-12704 0.5994395373578717 -0.7059090916173977 1.5815555322608028 0.9458219886645658 0.35317582182202134 0.0
8718-3703 0.53668115043074 -1.8310779513759141 2.942492113369408 0.34845313108887427 0.22418174130320992 0.0
8718-6104 0.6676072393357596 -1.4250234304137046 3.0602896232916965 0.668208556821759 0.39612682473300437 1.0
8718-9101 0.40551157235620083 -0.7656926650969882 1.681319264212726 0.5405353732357181 0.21045165678317354 1.0
8719-3703 0.49210045933681107 -0.9288800455806056 1.5002532126619776 0.9286188810521003 0.23813317472954496 0.0
8719-6103 0.3548894346829218 -0.6146555795313396 1.2541305887274792 0.5630289418335543 0.23048741647813836 1.0
8719-6104 0.4179733513681332 -1.0047568393513553 1.9005911942735378 0.7151492593260961 0.17868622541642848 0.0
8720-1902 0.4873547465746161 -0.5494159921786556 1.9672354028135721 0.4957573718759083 0.14618334202008393 0.0
8720-6102 0.3754942076375757 -0.7682805791492432 1.7352964741260724 0.6061317993000956 0.20255664843221197 0.0
8721-12705 0.4706233300699487 -0.5823433376754246 1.234976164931104 0.7439562318127898 0.33062495704051714 0.0
8721-3701 0.3616316892766975 -0.7465479820735426 1.9353339041655557 0.44385094309652956 0.2071774247827324 0.0
8721-9101 0.5182451562895832 -0.9211353557825305 1.355417266322063 0.9635308524882776 0.399202145730557 0.0
8724-1902 0.30042013345425944 -0.7948175727279854 1.4537336653905726 0.4426824549589031 0.11934722381710507 0.0
8724-6103 0.41265687219466013 -0.6400901343824446 1.482996784858367 0.6265566997225176 0.1837245057029268 0.0
8724-9101 0.3886458684418825 -0.8669794617392722 1.75793392897584 0.5726901651050236 0.2662555633004542 0.0
8724-9102 0.612367873127218 -1.2176461559215475 2.159791246965831 0.6528031340559561 0.4144941872965482 0.0
8725-3701 0.518785385555069 -1.2789507173842345 2.220746209759689 0.6498727707208654 0.16111898738003555 0.0
8725-3703 0.40774148974577845 -0.8218335894160267 1.6432878036812548 0.5526454081587883 0.23540749992047916 0.0
8725-6102 0.47072779762253625 -1.0558603869621699 2.05542839635506 0.539459289230821 0.18272878285252278 0.0
8725-9102 0.3770705202458881 -0.6548517089753636 2.0135247839169463 0.602738652977529 0.33059326756238594 0.0
8726-3703 0.34354886239462085 -1.3914191592562952 2.178625071594571 0.3504584371821351 0.1410321229472979 0.0
8728-12704 0.5313581753719729 -0.6346161826278237 1.013457657558142 0.8442850987729661 0.4228255160761157 0.0
8728-12705 0.4202682288787196 -0.7689577665599121 1.3872735533426535 0.6459957531636972 0.2928115752027619 0.0
8728-6104 0.4373982224862641 -0.7346406844007827 1.531773543103569 0.8477374342774814 0.18640327090166756 1.0
8931-12701 0.4779576421835288 -0.7257978303938657 1.5968049547282899 0.7312135949167847 0.32988680160990985 0.0
8931-3701 0.7216358873803794 -0.5493424196858819 0.9585038188932644 1.0889794389259915 0.653121183938698 1.0
8931-3703 0.4738959519208693 -1.2570392966589452 2.201199119970043 0.47709834346733077 0.10454191833973864 0.0
8934-12701 0.4574770708191496 -0.734563426446273 1.309136167269881 0.738138095710635 0.31658027736096145 0.0
8934-3701 0.5458552375651093 -1.5536110712084015 2.583999523106316 0.34244527573537953 0.14584483848689733 0.0
8939-1902 0.3178367959216824 -0.7315455421633945 1.7844940721389138 0.5336784341068385 0.1531926357197776 0.0
8939-3703 0.42225607894840017 -0.5940437647836038 1.6796112836721266 0.4565304289802393 0.17450723014389083 0.0
8939-3704 0.5304988286057631 -0.7926407251891925 1.5635477097849635 0.6523163269089407 0.2750530524905109 0.0
8942-12704 0.49189239250385713 -0.8101897272195695 1.0928681810703142 0.8501441025521754 0.29971920829877136 0.0
8942-12705 0.607020587300949 -1.0680215570119016 1.3108399524768832 1.0722983991533772 0.3720259159812847 0.0
8942-1902 0.34000195504921654 -1.065933230267502 1.7709123465410466 0.5651518534800908 0.13166274455048507 0.0
8942-3703 0.4873875016621453 -1.6495465602552486 2.852582061238478 0.5161497633000935 0.1733711842850014 0.0
8942-6102 0.386560494950268 -0.9408348344078994 1.6476155480749077 0.6792642795651753 0.15831555929732927 0.0
8942-9102 0.6260829856763205 -1.1271071897375775 2.6487123498342022 0.661661110187666 0.20564527313160325 0.0
8943-12702 0.46229829989767685 -0.6749637810629298 1.5424471455801676 0.7226591639840666 0.3244635046844797 0.0
8943-12703 0.4634771783931823 -0.9181405666270176 1.0270915491721635 0.8275277151856754 0.22058250283820216 0.0
8945-12701 0.44281088407863206 -0.6146695040238894 1.144850217929659 0.6846352820737986 0.2694261998231648 0.0
8945-3702 0.3957016167581663 -1.6451551839270424 2.4304193524546513 0.3471483826290271 0.14234115002569106 0.0
8945-9102 0.2735531925317357 -0.6658704849794653 1.4429876707777576 0.4017174027398481 0.16927407370483502 0.0
8946-6101 0.4759509800002682 -1.1942699321274504 2.119193721841018 0.5598536367394145 0.19397029761462203 0.0
8946-9101 0.3961363711860704 -0.9999239278635184 1.5479493358303973 0.6125923781013237 0.19362889534531488 0.0
8947-12702 0.595917020108994 -1.1756551308426968 3.093578394422896 0.6335420186468966 0.29656939674270244 0.0
8947-12703 0.5208665709203212 -0.7451902997794686 1.3155843450031157 0.6765606329428474 0.3809798829771467 0.0
8947-12704 0.5498422161086881 -0.7224816891381964 1.11369607990454 0.622481476909482 0.228065062464594 0.0
8947-6103 0.4537819928625366 -0.8321373261057389 1.859714631972432 0.6745572844643778 0.18774143916183503 0.0
8947-9101 0.40002825501476647 -0.6459341711186907 1.6201195700775741 0.5056004207533155 0.25229742023229873 0.0
8947-9102 0.3760443092594262 -0.7820390417638966 1.0985076340844877 0.5524853366555129 0.23665438379237075 0.0
8948-12704 0.5407698115003728 -0.6544016053592574 1.1016833125787253 0.8295025222711231 0.36603535191273784 0.0
8948-6101 0.3748281135578582 -0.8044406322410413 1.6055063290717484 0.38962420623283217 0.12161758866343174 0.0
8948-9101 0.2897559002514723 -1.1888691756827312 2.0747992072973296 0.8179133518239646 0.1462588690421701 1.0
8949-12701 0.8201184461700713 -0.709575896005336 2.7417447089106863 1.086848072052677 0.9701492610109055 1.0
8949-12703 0.5351238648456852 -0.8553766191620925 1.4737265105300716 0.8831978790419648 0.3344234443489262 0.0
8949-6101 0.7004876710529464 -0.6346400521423685 1.0050860841984717 1.222401667727312 0.7614234981120935 1.0
8952-12705 0.4885866858978146 -0.7896428729625776 1.6493511995634147 0.5616159097222949 0.28987201231519877 0.0
8952-3703 0.3785186028027679 -0.55147360553113 1.1060874585644447 0.5001943176707647 0.23773198069151227 0.0
8978-12702 0.5551002682583027 -0.6384678334352654 1.6112617786139258 0.9178297183622447 0.5324979776021899 0.0
8978-3701 0.4602921252910704 -0.711157688316985 1.9404725459774546 0.4620330645373131 0.16479751369651127 0.0
8978-6101 0.5067521421591468 -0.6369027580168029 2.1326493956293135 0.6312510616737723 0.20528131547325246 0.0
8978-6104 0.38584220200317054 -0.8791894987962003 1.474849971541672 0.620759079842003 0.20959014807674511 0.0
8978-9101 0.4516154107673291 -0.6539311062005886 1.06567881489362 0.6780828062529566 0.25769600132365605 0.0
8979-12701 0.5672148866788578 -0.6803869762251493 0.9982780073648192 0.7872526544639542 0.3481522525323716 1.0
8979-12703 0.4666154580188627 -0.6321888067492893 1.5115061872792563 0.7588791968793848 0.42087375684928463 0.0
8979-3704 0.5105003254666064 -0.5451134723962161 1.232846919980998 0.5998227066114917 0.2943699765716435 0.0
8979-9101 0.3995404644398412 -0.6439549831773305 0.9611271474306997 0.46154733117101376 0.24017018258060627 1.0
8980-12701 0.5629126439739083 -1.0721839420210169 1.2783932145335508 0.9238193215255102 0.31529008244559514 0.0
8987-3701 0.37567505133188933 -1.0790027795012929 2.018403334749189 0.3289226376288369 0.15377737381523274 0.0
9002-12704 0.5036883213541488 -0.7378186835124291 1.20523439264815 0.7392515620691729 0.4509121984876995 0.0
9002-12705 0.4339238412073104 -0.6010068097191983 1.3606063314295351 0.5685669956516316 0.29898616120251004 0.0
9026-12703 0.45272073210085556 -0.7535398124066628 1.4206835626918428 0.6760093914606011 0.26588037526618047 0.0
9026-1902 0.33223399367683115 -1.3307608311892665 2.1066135186940866 0.31134125562238774 0.14700033352046993 0.0
9026-3701 0.41464321609206073 -1.794261765462666 2.705620326768059 0.28999748007436815 0.17002579064978252 0.0
9026-3703 0.29325267791569115 -0.812456349515399 1.5061613010010408 0.49460081238536985 0.1620176818957645 0.0
9026-6102 0.3834584781401107 -0.6920311388995369 1.290820908131403 0.5755235413910028 0.15496139981643928 0.0
9029-1902 0.5526410972232918 -1.645180263221817 2.7847889179354803 0.245056395405184 0.12668625820030746 0.0
9029-6102 0.4555160100661737 -0.6813111691162871 1.4763735547131418 0.7010080700082251 0.17432689109892993 0.0
9041-3704 0.3286183105261172 -0.6274422229281692 1.1282869629304564 0.472417144470585 0.24705561016116898 0.0
9041-6102 0.3824917218196158 -1.0598691789572288 1.746126753829127 0.4272152281141646 0.15336510559439032 0.0
9041-6104 0.41426911992514914 -0.8038432746936016 1.6255553044262718 0.5131271327316629 0.12598205902533044 0.0
9041-9102 0.38435768919841334 -0.5381753374706656 1.3917416251858192 0.656925036509394 0.2627204507900353 0.0
9042-12702 0.4123100673988054 -0.9859296821067012 1.702939291823844 0.6069285210285859 0.2907923277945368 0.0
9042-6102 0.35548588739542336 -0.8886582462037037 1.8795274907680928 0.5328318442098596 0.15973565723481425 0.0
9042-9102 0.42396434975611047 -0.7678205571721765 1.3501291822493524 0.6746249447079722 0.17603633587895084 0.0
9049-12702 0.387479902607969 -0.7092719163212157 1.4058639231208734 0.5881951020583043 0.31005327517818854 0.0
9049-1901 0.38697219730235066 -1.2382117323050439 2.2152012147158544 0.3588486383731657 0.10984374115918247 0.0
9049-3701 0.3392728508789454 -0.6609755327921574 1.4652508771194617 0.4748932257913828 0.22100630831231274 0.0
9049-3702 0.564473182286604 -1.5931243543345592 2.743055845218303 0.4912623005291908 0.2750327066721131 0.0
9049-3704 0.5003304188531019 -0.8844387773324875 2.382003146828992 0.31589986707450823 0.18963632776852285 0.0
9049-9102 0.3573574548025183 -0.5906904248523033 1.6536057571208498 0.5980088795279446 0.2500415986027613 0.0
