plateifu bin_sf_num slope zp r2 e_slope orslope orzp slope1 slope2 tpx tpy mode_flag
8134-1901 258.0 0.8602418606335347 -8.498797493369427 0.9090640439950853 0.024642466588958366 0.880429588386744 -8.674588356737209 0.47677014422070196 0.9433521359864874 8.166243815719321 -1.528580486764321 1.0
8134-6103 337.0 1.0625804300357005 -10.278144862076822 0.7662378158227335 0.048684144807230136 1.0511330487621862 -10.182823828269274 1.2961964972892324 0.5696128564904083 8.167145029950095 -1.5137113821831933 1.0
8135-12702 241.0 0.4743264737445402 -6.203900191753081 0.5679904986626494 0.044458592152216765 0.46278946240137325 -6.1064711882774025 0.6770410679884341 0.0937606501395413 8.250125724253982 -2.2098925612330658 1.0
8135-12703 225.0 0.5046570473725766 -6.465895016088701 0.5830089996533859 0.04709487895578989 0.5046570473725769 -6.465895016088702 1.1676522682313295 -0.2556486860448028 8.254043726382797 -2.081057889938047 1.0
8135-12704 114.0 0.5818216287085852 -7.237975680771385 0.6477849508508083 0.0646553126548088 0.5818216287085852 -7.237975680771385 1.1721602569061573 0.10483871369897675 7.762913180047324 -2.5022199066162183 1.0
8135-1901 91.0 1.6298241124694945 -15.439662815617615 0.8867849679529229 0.09004107333355828 1.7165046035749478 -16.20551556763223 1.3949631966696179 1.80081958263366 8.193357433959894 -2.1643858893382117 0.0
8135-3702 82.0 0.6741949548342684 -7.705901144770703 0.7009051610751776 0.07670536765252495 0.6319333069797093 -7.36233230274015 0.7410609286580735 0.6046486409313572 7.957681574905993 -2.325529564422293 1.0
8135-3704 342.0 0.9165730544876899 -9.156970047913022 0.8797450577117331 0.026864065294293894 0.9182373717554319 -9.170895958959703 0.7855164004969616 1.0724097648448971 8.217024008608188 -1.6773551490909546 1.0
8135-6101 264.0 1.66831625275756 -15.49588403433636 0.7852542832007201 0.081269898650563 1.6961051960121807 -15.727618865725008 2.2304216782967536 1.323757364244654 7.917287793340327 -2.190850010782549 -1.0
8135-9102 162.0 1.0363121531161237 -10.52669012425956 0.938621180279467 0.03010897652571759 1.036312153116124 -10.52669012425956 1.1519703909512076 0.4774595429103106 8.638938740089491 -1.478897279185998 1.0
