SPECOBJID RA DEC bptclass lgm_tot lgsfr_tot plateifu
1011221712420759552 137.562408447 46.2932548523 1 10.1532840729 0.101636573672 8249-6101
1012239585545054208 137.032653809 45.9209671021 1 9.99095726013 0.0742239952087 8249-3702
1013436129359194112 141.190185547 49.4448204041 1 8.91729068756 -1.02744674683 8439-1901
1013481209335932928 142.778182983 49.079750061 3 10.722943306 0.28412604332 8439-6102
1013485607382444032 143.009963989 48.5511283875 1 9.01382541656 -1.12253069878 8439-12701
1014472968891295744 143.753829956 48.9765892029 1 9.17409992218 -0.0802947357297 8439-9102
1014493309856409600 143.697021484 48.7476043701 3 9.94648551941 -1.64074170589 8439-1902
1014502655705245696 143.184463501 48.7963981628 1 9.66183662415 -0.0687497854233 8439-6101
1014546086414542848 144.031066895 50.4392166138 1 10.8357400894 0.817683041096 8439-12704
1014555707141285888 142.713882446 50.3188819885 1 9.48967552185 -0.457664072514 8439-9101
1014557081530820608 144.476013184 50.9891166687 2 11.37819767 1.18663728237 8439-3703
1043719152482674688 116.595993042 23.0932426453 1 9.17348194122 -0.739434838295 8726-12703
1043723550529185792 115.717048645 22.1127204895 3 10.7204236984 0.357303231955 8726-12701
1045962980904167424 120.655586243 26.2935562134 1 9.66017532349 -0.274681806564 8149-6101
1045978374066956288 120.97038269 26.6146945953 1 8.93469810486 -0.814142644405 8149-6104
1046000914055325696 120.269989014 26.8023700714 1 9.51327419281 -1.06994962692 8149-12701
1046009435270440960 119.923843384 27.0035076141 2 9.83577823639 -1.88954758644 8149-1902
1046044894520436736 119.039512634 26.8757610321 1 10.7986326218 0.819750964642 8147-6103
1046071007921596416 119.60925293 27.1615219116 3 10.4030323029 -0.0451869890094 8149-12702
1058367672581908480 145.861526489 42.1867790222 1 9.78061676025 -0.60807955265 8461-12705
1058486694715615232 144.80909729 42.7299041748 3 9.83441829681 -1.48558104038 8461-1902
1058503187390031872 145.724151611 42.7931098938 1 8.91228675842 -1.08327579498 8461-12702
1058517755919099904 146.206741333 42.2937927246 2 9.0354642868 -1.07903885841 8461-9102
1059491923875620864 147.586044312 43.1454734802 1 7.93998861313 -1.85890579224 8459-12702
1059492748509341696 148.117095947 42.8191261292 2 9.23917484283 -0.505086779594 8459-12705
1059504843137247232 147.325805664 43.3517494202 1 9.47044181824 -0.605874598026 8459-3704
1059532605805848576 146.35798645 42.8061637878 2 9.16876602173 -0.904071688652 8461-12704
1059540577265149952 146.206741333 42.2937927246 2 9.03714942932 -1.07748031616 8461-9102
1059553496526776320 145.997070312 42.6328620911 2 9.61964893341 -0.885322511196 8461-6102
1059593078945376256 147.355392456 44.3388824463 2 9.00054264069 -0.926690459251 8458-12704
1059617817957001216 147.604812622 44.2573699951 2 8.91795921326 -0.926043987274 8458-12702
1059636234776766464 147.990661621 43.4140472412 1 8.79995918274 -0.7590020895 8459-6102
1060621671972497408 149.888824463 43.6605873108 1 8.48222064972 -0.848128795624 8459-9102
1060651908542261248 149.346923828 44.1547622681 2 11.1337556839 -9999.0 8459-6104
1060676647553886208 148.502502441 43.0447845459 1 8.90129947662 -0.979605197906 8459-1902
1060681870234118144 147.604858398 44.0406684875 2 8.83417034149 -1.08775603771 8459-12704
1060683794379466752 147.801773071 44.0093231201 1 9.6198425293 -0.168239995837 8459-1901
1060688467303884800 148.897750854 45.5548057556 2 10.9556570053 0.285238027573 8458-12703
1060694789495744512 147.664245605 44.3311042786 1 9.48332118988 -0.794409692287 8458-6102
1060696163885279232 147.604812622 44.2573699951 2 8.91907787323 -0.92528295517 8458-12702
1060713481193416704 148.841705322 44.4405021667 1 9.84784793854 -0.24886649847 8459-12703
1060737945327134720 150.22845459 44.7647705078 3 9.7431344986 -1.03805601597 8456-3704
1060742343373645824 149.968261719 45.2831230164 1 9.35865688324 -0.123413562775 8456-12702
1060759660681783296 151.191314697 44.705783844 1 9.51531887054 -0.451679646969 8456-12701
1060761859705038848 151.284484863 44.5139694214 1 10.3641166687 -0.743324220181 8456-12705
1061767357602490368 153.048995972 45.1421890259 1 10.9557275772 1.34468221664 8454-12702
1061798143928068096 151.191314697 44.705783844 1 9.51431369781 -0.459814667702 8456-12701
1061828930253645824 150.842834473 45.7635536194 2 9.46562099457 -0.57317918539 8456-12704
1061853394387363840 151.965606689 45.6073760986 2 9.93771266937 -0.0273830369115 8456-9101
1061868237794338816 153.034454346 46.293712616 1 10.3435125351 -0.0293714161962 8453-12705
1061892701928056832 153.758651733 45.9521179199 1 9.64333438873 -0.424603134394 8454-3702
1062897659548821504 154.825424194 45.8135757446 3 10.8163881302 0.758938670158 8454-6104
1062939990746490880 153.752593994 46.7567520142 1 9.85772800446 -1.15072798729 8453-3703
1062945763182536704 153.034454346 46.293712616 1 10.3421134949 -0.0400812923908 8453-12705
1062961156345325568 154.480804443 46.6032485962 1 9.94229984283 0.260081410408 8453-3704
1062974075606951936 154.836425781 46.550239563 1 9.49684524536 -0.460256248713 8452-6101
1063015857048807424 155.551437378 46.8938522339 1 9.4297876358 -0.557281315327 8452-12701
1082098431121451008 156.138061523 46.8311920166 3 10.869761467 -0.520700871944 8452-6102
1082114374040053760 157.357116699 47.2334327698 3 10.327963829 0.130622208118 8452-12704
1082114923795867648 157.181488037 47.6790161133 2 9.98218536377 -0.260802090168 8452-6104
1082136639150516224 157.538986206 47.2784156799 3 9.95744514465 -0.332721114159 8452-3704
1082153681580746752 157.937713623 46.6716918945 3 10.2212553024 0.240580275655 8452-12705
1085490974769047552 166.311920166 49.6588554382 2 11.3928422928 -1.00029325485 8948-1902
1086560796093212672 169.357925415 47.8541793823 1 8.86040210724 -0.683464467525 8946-6103
1086616871186229248 170.058914185 50.0252838135 3 10.211517334 -1.47996175289 8947-1902
1087680652108654592 172.42640686 48.9702033997 2 10.4599533081 -0.284430921078 8947-12705
1087766414015621120 172.574264526 50.4304084778 2 10.4350852966 -1.47613322735 8947-3703
1094448142587291648 254.054397583 33.5905990601 3 10.8099155426 -1.32911014557 8613-3701
1094464360383801344 253.730575562 34.7195205688 2 10.5327272415 -1.57242381573 8613-6103
1094520435476817920 255.517425537 35.4631729126 2 10.6344747543 0.28054574132 8606-12705
1094463810745427968 253.730575562 34.7195205688 2 10.5324115753 -1.57278943062 8613-6103
1094520985350072320 255.517425537 35.4631729126 1 10.6341543198 0.50456237793 8606-12705
1095639738280339456 255.766326904 33.5431785583 1 10.6474065781 0.549711167812 8613-6101
1096704890186524672 255.290405273 33.6083526611 3 9.46653842926 -0.294924914837 8613-1902
1096778007709771776 256.817749023 34.8225975037 1 9.92650318146 0.492009192705 8613-12703
1096794500384188416 256.94442749 35.1341552734 1 9.37975978851 -0.288845926523 7957-9101
1098878624439756800 258.798828125 31.1281509399 1 9.08361530304 -0.731578886509 7960-6101
1098880823463012352 258.807891846 31.3894824982 1 9.10708522797 -0.373980820179 7960-3704
1098886046143244288 259.044311523 31.7923030853 1 10.1731729507 0.218421235681 7960-12704
1099039428015319040 258.226135254 32.7866134644 1 9.87137031555 -0.122268900275 7960-6103
1100038884034635776 258.659423828 28.1208839417 1 9.59139728546 -0.359763264656 7962-12701
1101260991561230336 258.65020752 30.7335357666 1 10.4163665771 0.223556727171 7960-12705
1101275010334484480 258.89239502 31.5296878815 1 9.38159179688 -0.813864052296 7960-6102
1101286280328669184 259.228302002 31.5275478363 2 9.95317363739 -0.189080610871 7960-12703
1101257693194119168 258.65020752 30.7335357666 1 10.416762352 0.195760861039 7960-12705
1101277759281326080 258.89239502 31.5296878815 1 9.38198566437 -0.773239314556 7960-6102
1101288204641789952 259.228302002 31.5275478363 1 9.95373439789 -0.231561392546 7960-12703
1102309650709112832 259.547149658 26.9411621094 1 9.74941062927 -0.122084118426 7962-6102
1102329716796319744 259.19442749 26.4813156128 1 10.1289072037 0.284604251385 7962-12702
1103385797781907456 260.883087158 27.4587097168 1 9.99201488495 0.0721366256475 7962-12704
1103410261915625472 260.754669189 27.5694732666 1 10.3537845612 0.403906345367 7962-6104
1103447645310969856 259.673828125 27.9410552979 2 10.5643568039 -1.82705044746 7962-3701
1103456991159805952 259.168640137 27.9764995575 3 11.2485952377 0.847418904305 7962-9101
1103554572816771072 261.217285156 28.0782966614 3 11.1839523315 -0.177835196257 7962-12703
1104641165250029568 310.217041016 0.65276992321 2 10.6387042999 -0.190838038921 8623-12702
1104674700354676736 311.347351074 0.492547154427 1 9.10379600525 -1.15885400772 8623-9101
1105725009357203456 310.372772217 0.132246211171 2 10.1514825821 -1.24969792366 8623-3702
1105745900078131200 311.40145874 0.510438621044 2 7.25361204147 -3.36445641518 8623-12701
1105764591775803392 311.780944824 0.300466835499 3 11.1226787567 0.969528734684 8623-6104
1110141197424289792 319.91973877 0.120930828154 3 10.7193861008 -0.18142709136 8615-9101
1110145320592893952 319.751159668 -0.963977694511 1 10.0157213211 -0.0492776967585 8615-1902
1110295953685899264 319.662109375 0.29510512948 2 9.93111228943 -0.559575617313 8615-12705
1111276719400052736 321.00793457 -0.366320222616 3 10.7817935944 0.980508565903 8615-3701
1111279193301215232 321.326019287 0.184728577733 3 10.7474479675 0.456786155701 8615-6102
1111332519615162368 319.389587402 -0.134729281068 1 10.5997457504 0.654321074486 8615-12701
1111383646905853952 320.16619873 1.1173299551 2 9.75166797638 -1.40694451332 8615-6103
1111421580057012224 321.474029541 0.416042208672 3 10.4560375214 0.146392598748 8615-9102
1111425703225616384 321.072174072 1.02838015556 1 8.94949245453 -0.0635363534093 8615-1901
1112407017303074816 322.908843994 -0.608212292194 3 11.0665559769 0.446390777826 8616-9101
1112416363151910912 322.749450684 -0.00058956630528 1 10.2159261703 -0.271683543921 8616-9102
1112445225332140032 322.242004395 -0.342431008816 3 10.338593483 -0.0771939978004 8616-3704
1112505148715853824 322.040863037 1.14107704163 1 9.0928478241 -0.586483120918 8616-1901
1112521916268177408 322.510223389 0.464204728603 1 11.2102432251 1.07692313194 8616-3703
1112536209919338496 322.980529785 0.213775590062 3 10.6099491119 -0.148960053921 8616-6104
1113598337279354880 322.613342285 -0.44499450922 1 9.55605506897 -0.466940313578 8616-12705
1131614114121017344 145.943786621 48.2907142639 1 9.78558444977 -0.0817432552576 8252-12704
1131623185091946496 145.456466675 48.6490364075 1 10.1496324539 0.180453464389 8252-12703
1150783821470263296 311.4559021 0.674695611 1 8.95616340637 -1.22374999523 8623-12705
1150799214633052160 311.781097412 0.300547719002 1 11.1220474243 1.02270543575 8623-6104
1175597873824294912 212.097091675 52.9178352356 2 9.95869159698 -0.649753034115 8591-9102
1178917578752419840 219.593276978 50.6962356567 2 9.65527439117 -0.100725084543 8595-6102
1178923900944279552 218.926818848 49.632358551 1 9.65716552734 -0.0864456370473 8595-1902
1180076189180520448 223.391235352 48.6987915039 2 10.4932250977 -1.50005674362 8597-1902
1180114397209585664 225.199707031 48.6075401306 1 9.69534778595 -0.476446181536 8597-9102
1181161682286700544 224.109481812 48.009727478 2 10.5618429184 -0.0891859158874 8597-12701
1181168829112281088 224.560882568 48.483707428 2 9.57669830322 -0.732496976852 8597-3702
1181226278594832384 226.262832642 48.0769767761 1 9.27180290222 -0.44111096859 8597-6104
1183350805189650432 232.196929932 44.2798233032 1 8.65528011322 -1.13674616814 8551-6101
1192333267949348864 117.108589172 27.2980136871 3 10.322927475 -0.260219931602 8145-9101
1192340964530743296 116.620887756 26.7181453705 1 9.18142318726 -0.696899056435 8147-6101
1192342338920278016 116.599380493 27.3381004333 1 9.17023944855 -0.578354775906 8147-3702
1192348935990044672 117.434867859 27.8537025452 1 10.2839822769 -0.123757757246 8147-9101
1192362954763298816 116.213882446 26.5790233612 1 9.84320735931 0.10087607801 8147-1901
1192370101588879360 117.104698181 27.5751876831 1 9.35470962524 -0.382719576359 8145-3701
1192419304734222336 116.502990723 28.6996059418 2 9.82620334625 -0.204508528113 8145-6103
1192434972774918144 116.37966156 28.4410457611 1 9.02231407166 -0.426150560379 8145-3702
1192441294966777856 117.065963745 28.7153186798 1 9.13363742828 -0.563879907131 8145-12703
1192454214228404224 117.274040222 28.6194076538 2 10.4996891022 -0.449298143387 8146-12701
1192463285199333376 117.01335144 28.0283412933 1 10.1224527359 -0.373308807611 8145-12701
1192464659588868096 117.053916931 28.2251491547 1 10.1353607178 0.498801738024 8146-1901
1192470981780727808 117.199386597 28.2397422791 3 10.0272836685 -0.652036488056 8146-1902
1192491872501655552 117.811546326 28.1535701752 1 10.5009155273 0.115102000535 8146-9102
1195879467843610624 56.9271507263 0.03047000058 1 9.72140026093 -0.653429687023 8086-12703
1196858307600476160 53.6865081787 -1.24577999115 1 9.63963890076 -2.04942107201 8155-9102
1198029012371269632 51.1329803467 -1.25610005856 1 9.54531860352 -0.837991595268 8084-3701
1199113680743065600 50.2454299927 -0.367659986019 1 9.31212520599 -0.271078854799 8083-12702
1199226655562819584 49.8456993103 0.823450028896 3 10.3718967438 -9999.0 8081-9102
1203705791123580928 41.51404953 0.224529996514 1 9.82254219055 -1.5797586441 8078-12702
1256546126669047808 311.864593506 -0.310350000858 2 10.500746727 0.339798212051 8623-3704
1302716264338188288 55.5539665222 -0.35422334075 1 7.84456062317 -2.06236386299 8086-12702
1309501625907308544 220.116775513 53.5914573669 2 9.40192985535 -0.0831714719534 8592-12702
1309502725418936320 220.160400391 53.4780235291 1 9.90061092377 -0.0100971348584 8592-3702
1310602237130598400 224.334854126 52.9934158325 1 9.65263938904 -0.835207700729 8592-6104
1310642644182919168 222.94430542 53.4379959106 1 9.95436096191 -1.29242169857 8592-1902
1310655563444545536 223.610992432 53.2174606323 1 10.4556865692 0.0175481438637 8592-9101
1310667108316637184 224.308959961 53.1520423889 1 10.1042556763 0.132008701563 8592-3703
1313942004773709824 235.774887085 48.3787994385 2 9.68318843842 -1.46121454239 8486-3702
1313955198913243136 235.580551147 47.9435653687 1 9.64629077911 -0.358294337988 8485-3704
1313957397936498688 235.410125732 48.2740402222 1 9.58138275146 -0.527863621712 8485-12705
1313975265000450048 234.604644775 48.055934906 2 8.76733398438 -1.57124149799 8485-12702
1313987909384169472 233.865432739 47.9917411804 1 9.2313785553 -0.247468337417 8485-6102
1313997255233005568 233.319198608 48.1195983887 1 9.03056144714 -0.584140837193 8485-12701
1314003027669051392 233.725448608 47.7618522644 1 9.51299762726 -0.291416078806 8485-3702
1314003302546958336 234.111587524 47.854801178 2 10.5908384323 -0.132255896926 8485-9102
1314018695709747200 233.032714844 49.1248626709 1 10.1997451782 -0.247687488794 8485-6103
1314022269122537472 232.544754028 48.6902351379 1 9.90314483643 0.0723171383142 8485-1901
1314055254471370752 233.685211182 48.7314796448 1 9.49542045593 0.133539631963 8485-12704
1315079999191017472 238.039535522 46.3198013306 1 10.6805067062 0.462470799685 8486-6101
1315141022086359040 235.915405273 47.6673736572 1 9.29148674011 -0.25535801053 8486-12702
1315166860609611776 236.029586792 47.294631958 1 9.38175106049 -0.961147367954 8486-12703
1316193804839053312 241.113616943 44.9216461182 1 8.87293624878 -0.876930713654 8549-1901
1316350760123918336 241.292633057 45.4947395325 1 9.93594455719 0.189961254597 8549-9102
1317340870395062272 242.585067749 43.0097541809 1 10.092918396 0.417479842901 8600-1901
1317348017220642816 242.065536499 42.7070541382 1 9.18050765991 -0.439349353313 8979-12703
1317354064534595584 242.695785522 41.9836959839 1 9.27468681335 -0.16872292757 8313-6104
1317355713802037248 242.451293945 42.3339958191 2 10.6945333481 -0.172900870442 8979-6104
1317369732575291392 241.370330811 42.6272125244 3 11.1412849426 0.428661525249 8979-3702
1318482163414362112 244.658432007 41.1367454529 2 10.1580858231 -0.851027488708 8600-6102
1318489859995756544 244.422973633 40.9338226318 1 10.7819213867 0.921984910965 8979-3704
1318570948978305024 244.882965088 41.6625556946 1 9.85600948334 -0.0329007543623 8600-12704
1318590740187604992 245.726486206 41.5205688477 1 10.1144914627 -0.267436385155 8600-12701
1319558310520711168 247.844070435 39.1678466797 2 10.7077970505 -1.41605556011 8603-3704
1319579750997452800 246.65447998 39.127532959 1 10.6209011078 0.922796368599 8604-12702
1319619883171866624 246.238647461 39.5312194824 3 10.3550815582 0.0486349239945 8603-9102
1319620432927680512 246.281921387 39.4357566833 3 9.65474128723 -0.993411779404 8312-1901
1319628954142795776 245.842376709 39.2154006958 1 9.45480632782 -0.282586872578 8312-12701
1319640499014887424 244.990844727 39.5701560974 1 9.46950149536 -0.638511061668 8604-6101
1319652318764886016 245.270874023 39.9173851013 3 10.52094841 -0.100363790989 8312-12702
1319672109974185984 246.460357666 39.8904380798 2 10.26014328 -1.40693759918 8550-3702
1319676782898604032 246.455276489 40.3452148438 1 10.2845468521 0.762742459774 8604-9102
1319677607532324864 246.411132812 40.0988235474 3 10.5230503082 -0.619171023369 8312-6102
1319683379968370688 246.65272522 39.8586578369 3 10.2709646225 -0.11853389442 8550-3701
1319689702160230400 247.149475098 39.7197761536 2 9.70462036133 -0.671517312527 8604-3702
1319694649962555392 247.209106445 39.8350944519 1 10.6758804321 0.462694525719 8312-12703
1319697673619531776 247.235931396 39.6094818115 1 9.3150510788 -0.4323528409 8602-6102
1319704545567205376 247.43208313 40.0164909363 2 9.95024967194 -1.76593959332 8312-3703
1319712791904413696 247.06703186 40.1159172058 2 10.515422821 -1.54630422592 8602-12703
1319716915073017856 247.572372437 39.8894309998 1 10.6428089142 0.0255000963807 8602-6104
1319725986043947008 247.853942871 39.6929588318 2 9.77917289734 -1.47322416306 8601-3701
1319729009700923392 247.762252808 39.623714447 2 9.72027778625 -1.6855404377 8602-6101
1320780967970891776 247.075256348 39.1864509583 2 9.88196182251 -2.05261445045 8550-6102
1320797460645308416 247.361526489 38.4193916321 2 10.2922935486 -0.0859940126538 8602-3701
1320802958203447296 247.688705444 39.1952629089 3 10.6092615128 -1.31578326225 8602-12702
1320837043063908352 248.456741333 39.2631912231 3 10.743024826 0.448743879795 8588-6101
1348976842123536384 134.748458862 39.7488441467 1 9.6242647171 -0.589240372181 8440-3704
1348985913094465536 135.065063477 40.2967643738 3 10.7587080002 -0.631502747536 8440-12701
1350104116990339072 135.720001221 40.3467025757 1 9.4022731781 -0.102924957871 8440-6102
1351144254403012608 136.27796936 41.2309074402 1 9.34879684448 -0.100288920105 8440-1902
1351148927327430656 136.200286865 40.591709137 1 10.2848367691 -0.135340943933 8440-3703
1351159097809987584 135.758926392 40.4339828491 3 10.5985994339 -0.0173998884857 8440-6104
1351161846589057024 135.720001221 40.3467025757 1 9.40266227722 -0.0531415566802 8440-6102
1351185760966961152 136.114135742 41.4861946106 1 9.17979335785 -0.901682019234 8440-1901
1351187410234402816 136.019332886 41.3564834595 1 9.63585090637 -0.621288478374 8440-9102
1351189884135565312 136.089553833 41.481716156 3 10.7826728821 -1.48692286015 8247-6101
1351209950222772224 136.748352051 41.4405860901 1 9.58648014069 -0.319320946932 8440-12703
1351216272414631936 136.825500488 41.3884658813 2 9.8363275528 -0.660539329052 8247-6102
1351219570949515264 137.068130493 41.6392059326 1 10.15828228 -0.249411761761 8247-12705
1352237443939592192 140.21055603 42.28881073 1 9.82490825653 0.000273225072306 8250-3704
1352259983927961600 138.902572632 42.1572151184 2 9.70320987701 -0.608736038208 8250-6102
1352266855875635200 138.753036499 42.024356842 1 10.2713499069 0.869174838066 8250-6101
1352294893422143488 138.274993896 43.0133666992 1 8.6224527359 -1.105245471 8247-12701
1352332276817487872 139.739974976 43.5006027222 1 9.62753295898 0.196556389332 8250-3703
1352358390218647552 140.289352417 42.686870575 2 9.58640480042 -0.893877148628 8250-6103
1352360589241903104 140.359603882 43.1021652222 2 9.9648399353 0.0639780163765 8250-12702
1353351798940788736 146.259979248 44.9719963074 1 9.50264263153 -0.097972869873 8458-1901
1353382860144273408 144.639938354 44.6267318726 3 10.2418689728 -0.256142795086 8461-6103
1353399902574503936 144.104431152 43.8476905823 1 8.92742538452 -1.11343920231 8461-1901
1353459551080310784 144.723815918 45.3676261902 1 10.1998624802 0.259735137224 8458-6101
1353460100836124672 144.787780762 45.3708610535 1 10.279045105 0.143696829677 8458-12701
1353486763993098240 146.2734375 45.5870246887 1 9.38171195984 -0.492042422295 8458-3701
1353504631057049600 146.978973389 45.4684638977 1 8.86435985565 -0.93263655901 8458-9102
1354563735582173184 116.183792114 22.1601753235 2 11.1274271011 0.821563601494 8726-12702
1354569782896125952 116.879722595 22.6075820923 2 9.99765014648 -1.33969640732 8726-12704
1354570607529846784 116.921440125 22.7815914154 1 10.2285938263 0.386722028255 8726-3703
1357844128540420096 124.419036865 27.4674873352 1 9.39104270935 -0.35172405839 8942-1902
1357865294139254784 123.807472229 27.4087905884 1 9.38698291779 -0.683453142643 8942-12704
1357981292615985152 124.267631531 28.31508255 1 9.26156330109 -0.543702065945 8942-6102
1357984316272961536 124.549552917 27.7191848755 1 9.49371433258 -0.466409564018 8942-3704
1357991737976449024 124.337173462 28.3183326721 1 9.11773586273 -0.445493400097 8942-6103
1357994486755518464 124.385261536 28.357717514 1 8.85482692719 -0.206508100033 8942-3703
1358005756749703168 124.571090698 28.3492603302 3 10.124958992 -1.02420735359 8942-6104
1359016482847090688 125.21321106 28.4058837891 1 8.64919948578 -1.14807677269 8942-12703
1371467353140783104 153.378128052 43.9979362488 2 10.7545022964 0.571691155434 8454-6101
1398405666120427520 57.4586486816 -0.845679581165 1 9.34820652008 -0.267345041037 8086-6104
1398413362701821952 57.5269775391 -0.217333465815 1 8.89826774597 -0.86710870266 8086-1902
1398428755864610816 57.1260414124 -0.569400668144 2 9.9410276413 -1.2361741066 8086-6102
1398432879033214976 57.1735725403 -0.651003599167 2 9.96819019318 -0.40698826313 8086-3704
1398475759986698240 56.9271659851 0.0304380580783 1 9.86591625214 -0.287251919508 8086-12703
1398483731445999616 57.1147193909 0.671568155289 1 9.65163516998 -0.558107852936 8086-3703
1398488404370417664 57.0253372192 0.208843231201 1 9.77943325043 0.0273349564523 8086-3702
1422129825274947584 117.328559875 21.8037281036 2 8.98701763153 -2.21661567688 8726-12705
1425509724035508224 124.547927856 26.6539268494 1 9.33470058441 -0.0892937108874 8942-9102
1425527865977366528 124.670387268 26.5355091095 2 8.72260093689 -1.10838139057 8942-12705
1425529240366901248 124.759170532 27.1039772034 1 9.06850337982 -0.541931271553 8942-9101
1435529303436584960 145.202102661 36.4554672241 2 8.87360477448 -1.00323307514 8462-12702
1435652723616802816 143.374298096 37.5026550293 1 9.85218238831 -0.389793336391 8462-3704
1435667017267963904 144.130279541 38.0950393677 1 10.0059423447 0.0185107085854 8462-12703
1436673071061690368 146.243057251 36.8216056824 1 9.35764217377 -0.357004761696 8462-6104
1436689288858200064 146.422775269 37.451259613 1 8.99667453766 -0.46253028512 8462-3703
1436746463462844416 144.419784546 38.0625419617 1 8.62267875671 -1.00297033787 8462-12704
1442330603411236864 197.549682617 48.6233558655 1 8.93229484558 0.403658658266 8465-6102
1442341323649607680 197.445785522 48.8995704651 2 10.2915353775 -1.24998927116 8465-1901
1442414441172854784 197.803237915 49.4152603149 2 10.8639574051 0.223197951913 8465-12703
1443413897343166464 202.533493042 48.8932723999 1 10.7217979431 0.882505953312 8319-9101
1443432314162931712 201.283325195 48.3445014954 2 10.8446559906 0.547935009003 8319-3703
1443486190232692736 199.239898682 47.868347168 2 9.65822029114 -0.815952301025 8319-3704
1444623909939865600 201.777435303 49.0492858887 3 10.8462295532 -0.530212581158 8319-6103
1446813861570177024 209.895111084 47.1476516724 1 9.50406360626 0.429876744747 8325-12702
1446829529610872832 209.424423218 46.714427948 1 9.31893634796 -0.121442675591 8325-3701
1446906495424817152 209.832138062 47.9562149048 1 9.02201366425 -0.873107016087 8325-3702
1447909524940810240 213.783676147 45.5948448181 1 9.47431755066 -0.14423084259 8329-12704
1447951581260572672 212.52961731 46.4395332336 1 9.86763763428 -0.204700678587 8325-3703
1447973296615221248 211.422653198 46.4274559021 1 10.9406719208 0.401447057724 8325-9102
1447974121248942080 211.478408813 45.6446723938 3 9.95303058624 -1.34502851963 8325-3704
1448036518533818368 212.101104736 47.2737617493 2 9.76610374451 -0.149177074432 8325-12705
1448046139260561408 213.149230957 47.2530555725 1 10.7348918915 0.18490588665 8325-12703
1449086002432862208 214.72946167 45.3566627502 2 10.0577964783 -1.47912740707 8329-1902
1449095348281698304 214.422134399 45.4658241272 3 10.3822946548 -1.61302769184 8326-3701
1449143177037506560 214.726348877 45.9583625793 2 9.89014816284 0.0135217374191 8326-12702
1449143726793320448 215.017883301 47.1213378906 3 11.0272455215 1.24816954136 8326-6102
1452444735678474240 224.205917358 41.5963973999 1 9.118019104 -0.550282180309 8980-3704
1452457654940100608 223.636444092 42.3854293823 2 9.77453136444 -1.95504581928 8980-3701
1452462877620332544 223.397354126 42.4472160339 1 10.4954051971 0.0661250948906 8980-9101
1452468924934285312 223.984024048 42.1598243713 1 9.44459247589 -0.631818234921 8980-12705
1452528848317999104 223.339645386 43.075920105 1 9.4421339035 -0.834433794022 8980-12701
1453611317532321792 225.236251831 41.5662841797 3 9.9361448288 -1.6946400404 8980-1902
1453643753125341184 225.592575073 41.9217262268 1 9.09463500977 -0.517639517784 8980-12704
1453655297997432832 225.79133606 41.8162765503 1 9.56472015381 -0.581842660904 8980-9102
1453646776832649216 225.592575073 41.9217262268 1 9.09557533264 -0.515517175198 8980-12704
1453655847803578368 225.79133606 41.8162765503 1 9.56425476074 -0.581200897694 8980-9102
1457080277019944960 235.207992554 38.5134735107 3 10.21504879 -0.180002763867 8315-9102
1490706371874678784 212.535247803 53.6403121948 1 9.88237476349 0.0857954397798 8591-12702
1490719016258398208 212.271957397 53.7954406738 1 9.66801166534 -0.0970349311829 8591-12701
1490723414304909312 212.612075806 54.6195716858 3 10.2030315399 -1.77193462849 8591-3702
1490723689182816256 212.784744263 54.5933837891 2 10.3086872101 -0.768462896347 8591-12703
1491850133376100352 213.933197021 54.0431175232 3 10.6297082901 -0.0716014429927 8591-12705
1491882294091212800 212.057357788 53.8834838867 2 11.0524625778 -1.14915990829 8591-3701
1491937269672601600 212.467910767 54.4470062256 1 8.99035453796 -0.890586853027 8591-3703
1492957891374639104 217.324813843 52.6655540466 1 10.5087471008 0.421165823936 8547-6102
1492965313078126592 218.103271484 53.216632843 2 10.2560739517 -0.197567358613 8547-12704
1492971910147893248 217.910583496 52.7494506836 3 10.6085586548 -0.0870606601238 8547-12702
1493059596200208384 215.924087524 53.7660675049 2 9.94458007812 0.129091829062 8547-6103
1493093131304855552 217.712768555 53.9077758789 2 10.8899898529 0.115609541535 8547-3703
1493107699833923584 218.075515747 53.677066803 2 10.2710762024 -0.593949735165 8547-3702
1494074170839951360 221.437973022 51.5808143616 3 10.9247913361 0.230540379882 8595-3703
1494103307898087424 219.427566528 51.0992012024 2 10.1449794769 -0.0831770673394 8595-3704
1494104957165529088 219.698776245 51.0223770142 2 10.2122526169 0.00735264271498 8595-12702
1494127772031805440 219.396636963 51.5831451416 1 11.0039710999 0.499578952789 8595-6104
1494135193735292928 218.280197144 52.0018844604 1 10.7645378113 0.701489627361 8595-6103
1494180823467845632 218.976303101 53.3916015625 3 10.3617544174 -0.661553502083 8547-9102
1494214908328306688 219.546112061 53.4625434875 3 10.0291309357 -0.80268740654 8547-6104
1494226178322491392 220.043746948 53.1001853943 1 9.3108587265 -0.340338498354 8547-3704
1494228102467840000 219.826004028 53.0593032837 1 9.39442157745 -0.450879216194 8547-12705
1494233325148071936 220.853103638 52.614528656 2 11.0157155991 -1.81013572216 8592-3701
1494238822706210816 221.276092529 53.1883773804 1 9.25434589386 -0.348178416491 8592-3704
1495261643481835520 221.786453247 50.1957054138 3 11.0241641998 0.443029463291 8595-12705
1495283633714391040 221.226043701 52.4468078613 2 11.3851280212 -1.07275509834 8592-6103
1495284733226018816 220.716781616 52.2809944153 2 9.50565624237 -0.532992720604 8595-12703
1495299576632993792 221.947280884 51.8559074402 2 -9999.0 -9999.0 8592-702
